id,q1_1,q1_2,q1_3,op,q2_1,q2_2,q2_3
21057,5,1,9,-,3,8,9
21058,6,5,9,-,1,7,9
21059,6,5,7,-,1,6,7
21060,4,2,5,-,2,3,5
21061,5,5,7,-,1,6,7
21062,6,4,9,-,1,8,9
21063,9,1,3,-,7,2,3
21064,3,4,9,-,1,5,9
21065,9,1,4,-,7,3,4
21066,3,2,6,-,1,4,6
21067,6,3,6,-,2,4,6
21068,4,1,8,-,2,7,8
21069,6,1,3,-,4,2,3
21070,8,6,8,-,1,7,8
21071,6,1,8,-,4,3,8
21072,4,1,5,-,2,2,5
21073,3,2,6,-,1,3,6
21074,8,1,7,-,2,3,7
21075,4,1,8,-,2,5,8
21076,9,1,6,-,4,5,6
21077,5,1,3,-,2,2,3
21078,7,1,4,-,3,2,4
21079,8,5,7,-,2,6,7
21080,5,1,4,-,3,2,4
21081,7,1,3,-,3,2,3
21082,3,2,4,-,1,3,4
21083,6,2,8,-,1,6,8
21084,3,2,4,-,1,3,4
21085,7,1,5,-,4,3,5
21086,5,3,5,-,1,4,5
21087,9,1,4,-,4,2,4
21088,6,3,5,-,4,4,5
21089,4,4,7,-,2,6,7
21090,6,7,9,-,1,8,9
21091,5,2,8,-,1,5,8
21092,4,2,9,-,2,3,9
21093,4,3,7,-,2,4,7
21094,5,1,9,-,2,5,9
21095,8,2,8,-,5,7,8
21096,6,3,6,-,4,5,6
21097,5,3,8,-,2,5,8
21098,5,5,8,-,2,6,8
21099,6,1,5,-,2,3,5
21100,6,2,4,-,3,3,4
21101,8,3,6,-,4,5,6
21102,9,4,6,-,5,5,6
21103,9,1,3,-,5,2,3
21104,5,1,6,-,1,4,6
21105,5,2,4,-,1,3,4
21106,9,1,6,-,4,5,6
21107,6,1,3,-,1,2,3
21108,5,1,7,-,1,4,7
21109,7,3,8,-,3,6,8
21110,9,4,7,-,7,6,7
21111,6,1,3,-,3,2,3
21112,6,4,7,-,4,5,7
21113,7,1,4,-,4,3,4
21114,8,2,4,-,4,3,4
21115,7,6,9,-,5,8,9
21116,4,4,6,-,1,5,6
21117,8,1,7,-,5,3,7
21118,5,3,5,-,3,4,5
21119,4,4,6,-,1,5,6
21120,7,2,6,-,2,5,6
21121,7,4,6,-,3,5,6
21122,4,2,9,-,2,3,9
21123,7,1,3,-,3,2,3
21124,7,2,4,-,1,3,4
21125,9,1,3,-,1,2,3
21126,4,5,8,-,2,6,8
21127,4,1,4,-,2,2,4
21128,5,3,8,-,1,4,8
21129,6,1,3,-,3,2,3
21130,4,2,5,-,2,4,5
21131,9,1,5,-,4,4,5
21132,6,7,9,-,2,8,9
21133,8,4,6,-,4,5,6
21134,6,3,7,-,4,5,7
21135,4,3,7,-,2,5,7
21136,3,7,9,-,1,8,9
21137,4,3,5,-,1,4,5
21138,3,2,8,-,1,7,8
21139,4,1,4,-,1,3,4
21140,7,7,9,-,3,8,9
21141,8,3,9,-,6,7,9
21142,5,3,8,-,3,7,8
21143,8,2,5,-,4,3,5
21144,5,3,5,-,3,4,5
21145,6,1,8,-,2,3,8
21146,8,2,4,-,4,3,4
21147,6,2,5,-,1,4,5
21148,7,3,5,-,1,4,5
21149,8,2,5,-,5,4,5
21150,9,3,5,-,2,4,5
21151,9,2,4,-,4,3,4
21152,8,3,5,-,5,4,5
21153,3,1,6,-,1,2,6
21154,7,5,9,-,2,8,9
21155,3,2,9,-,1,6,9
21156,5,3,5,-,2,4,5
21157,9,3,5,-,3,4,5
21158,7,3,6,-,3,4,6
21159,8,3,7,-,4,4,7
21160,8,1,4,-,5,2,4
21161,3,2,9,-,1,6,9
21162,7,1,4,-,3,2,4
21163,9,1,7,-,5,2,7
21164,8,1,5,-,5,3,5
21165,8,3,7,-,2,5,7
21166,4,2,7,-,1,6,7
21167,5,1,7,-,1,2,7
21168,6,2,7,-,3,5,7
21169,9,1,7,-,7,5,7
21170,8,1,4,-,1,2,4
21171,7,1,3,-,5,2,3
21172,9,1,5,-,3,3,5
21173,4,1,3,-,1,2,3
21174,9,1,4,-,6,2,4
21175,8,1,3,-,5,2,3
21176,7,2,9,-,3,8,9
21177,3,1,3,-,1,2,3
21178,8,3,8,-,5,7,8
21179,9,5,8,-,1,7,8
21180,8,3,6,-,1,5,6
21181,3,1,3,-,1,2,3
21182,5,1,4,-,3,3,4
21183,4,5,8,-,2,6,8
21184,9,1,3,-,5,2,3
21185,3,3,7,-,1,5,7
21186,6,2,4,-,2,3,4
21187,7,1,6,-,3,4,6
21188,4,4,7,-,2,5,7
21189,5,3,6,-,1,5,6
21190,4,2,7,-,1,6,7
21191,3,1,5,-,1,3,5
21192,8,5,9,-,5,6,9
21193,5,3,5,-,2,4,5
21194,8,3,5,-,3,4,5
21195,6,1,6,-,1,2,6
21196,6,1,9,-,2,3,9
21197,8,4,6,-,1,5,6
21198,3,6,8,-,1,7,8
21199,5,6,9,-,1,8,9
21200,8,2,4,-,5,3,4
21201,7,1,5,-,3,2,5
21202,9,1,4,-,7,3,4
21203,6,1,3,-,4,2,3
21204,4,3,6,-,1,5,6
21205,7,1,7,-,3,6,7
21206,4,1,5,-,1,4,5
21207,3,4,6,-,1,5,6
21208,8,1,3,-,2,2,3
21209,9,2,5,-,6,4,5
21210,9,1,3,-,6,2,3
21211,7,2,6,-,1,3,6
21212,7,2,7,-,1,4,7
21213,3,2,5,-,1,4,5
21214,7,4,6,-,4,5,6
21215,6,2,7,-,3,3,7
21216,8,4,6,-,1,5,6
21217,4,6,9,-,2,7,9
21218,5,1,3,-,3,2,3
21219,9,1,9,-,5,4,9
21220,5,1,3,-,3,2,3
21221,8,7,9,-,4,8,9
21222,3,2,5,-,1,3,5
21223,7,1,8,-,4,7,8
21224,5,6,9,-,3,8,9
21225,9,1,9,-,3,2,9
21226,7,6,9,-,3,7,9
21227,9,5,8,-,5,7,8
21228,9,2,5,-,5,4,5
21229,5,4,8,-,1,6,8
21230,3,5,7,-,1,6,7
21231,8,1,9,-,2,3,9
21232,9,4,7,-,3,6,7
21233,3,1,5,-,1,2,5
21234,3,6,8,-,1,7,8
21235,4,5,7,-,2,6,7
21236,4,5,7,-,2,6,7
21237,7,1,8,-,4,6,8
21238,9,3,7,-,2,6,7
21239,5,1,5,-,1,4,5
21240,5,4,8,-,3,5,8
21241,9,4,6,-,2,5,6
21242,4,4,9,-,1,5,9
21243,3,2,5,-,1,3,5
21244,4,4,9,-,2,5,9
21245,8,5,8,-,4,6,8
21246,9,6,9,-,4,8,9
21247,5,7,9,-,2,8,9
21248,4,2,6,-,1,5,6
21249,3,4,6,-,1,5,6
21250,7,3,5,-,3,4,5
21251,9,3,6,-,3,4,6
21252,7,2,4,-,3,3,4
21253,5,6,9,-,3,8,9
21254,7,2,5,-,3,3,5
21255,9,1,9,-,4,7,9
21256,6,3,5,-,3,4,5
21257,8,1,6,-,6,2,6
21258,8,3,6,-,5,4,6
21259,6,2,7,-,2,6,7
21260,6,2,4,-,1,3,4
21261,4,2,8,-,1,6,8
21262,8,2,4,-,5,3,4
21263,5,3,5,-,2,4,5
21264,8,3,6,-,6,5,6
21265,5,3,9,-,3,7,9
21266,9,5,8,-,5,7,8
21267,4,5,9,-,2,6,9
21268,9,1,3,-,5,2,3
21269,4,1,5,-,2,3,5
21270,8,1,5,-,3,3,5
21271,4,2,8,-,2,7,8
21272,8,2,9,-,5,6,9
21273,4,5,8,-,1,6,8
21274,6,4,8,-,4,6,8
21275,9,5,9,-,7,8,9
21276,4,1,5,-,1,3,5
21277,5,4,8,-,3,7,8
21278,5,4,9,-,2,6,9
21279,8,1,3,-,4,2,3
21280,9,3,6,-,2,5,6
21281,3,1,7,-,1,6,7
21282,4,7,9,-,1,8,9
21283,5,1,8,-,1,6,8
21284,9,1,5,-,4,4,5
21285,6,1,9,-,4,4,9
21286,5,1,4,-,1,2,4
21287,7,4,9,-,4,5,9
21288,3,2,8,-,1,4,8
21289,8,1,9,-,2,4,9
21290,6,1,4,-,1,3,4
21291,5,1,3,-,2,2,3
21292,3,1,4,-,1,3,4
21293,8,1,9,-,1,4,9
21294,9,3,5,-,1,4,5
21295,3,1,8,-,1,7,8
21296,7,7,9,-,2,8,9
21297,5,2,4,-,1,3,4
21298,7,3,7,-,5,6,7
21299,6,3,7,-,1,5,7
21300,3,1,7,-,1,2,7
21301,3,1,5,-,1,3,5
21302,9,5,8,-,1,6,8
21303,7,7,9,-,2,8,9
21304,8,6,8,-,6,7,8
21305,4,1,4,-,1,3,4
21306,5,1,3,-,2,2,3
21307,3,1,9,-,1,5,9
21308,8,2,6,-,3,5,6
21309,3,5,8,-,1,7,8
21310,8,3,7,-,2,6,7
21311,7,2,4,-,3,3,4
21312,4,4,7,-,2,6,7
21313,4,1,4,-,1,3,4
21314,4,2,4,-,2,3,4
21315,9,2,4,-,1,3,4
21316,5,1,6,-,2,3,6
21317,9,6,9,-,4,8,9
21318,6,3,5,-,2,4,5
21319,3,2,5,-,1,3,5
21320,5,4,8,-,2,7,8
21321,9,1,9,-,1,5,9
21322,9,1,7,-,4,3,7
21323,8,2,4,-,6,3,4
21324,3,4,8,-,1,6,8
21325,6,1,7,-,2,4,7
21326,3,2,9,-,1,6,9
21327,8,1,8,-,3,4,8
21328,6,2,4,-,4,3,4
21329,4,2,7,-,1,5,7
21330,6,2,4,-,3,3,4
21331,4,2,7,-,1,4,7
21332,8,4,9,-,3,7,9
21333,4,3,7,-,2,4,7
21334,3,5,9,-,1,7,9
21335,7,1,7,-,5,2,7
21336,6,7,9,-,1,8,9
21337,8,3,6,-,1,5,6
21338,9,1,5,-,5,2,5
21339,9,4,7,-,2,5,7
21340,8,1,3,-,5,2,3
21341,3,7,9,-,1,8,9
21342,4,2,7,-,2,5,7
21343,9,2,5,-,1,4,5
21344,9,2,4,-,3,3,4
21345,5,2,4,-,2,3,4
21346,5,2,6,-,2,5,6
21347,6,3,8,-,3,6,8
21348,4,2,8,-,2,7,8
21349,7,1,7,-,4,6,7
21350,4,2,6,-,2,5,6
21351,7,3,8,-,2,7,8
21352,8,1,3,-,3,2,3
21353,5,3,5,-,2,4,5
21354,5,1,7,-,3,6,7
21355,8,4,8,-,5,6,8
21356,3,1,6,-,1,3,6
21357,7,2,7,-,3,6,7
21358,5,4,8,-,2,7,8
21359,7,4,7,-,3,5,7
21360,7,5,9,-,2,6,9
21361,3,1,6,-,1,3,6
21362,8,1,3,-,1,2,3
21363,6,1,5,-,4,3,5
21364,4,2,5,-,1,4,5
21365,6,5,7,-,1,6,7
21366,9,4,8,-,2,6,8
21367,3,1,5,-,1,2,5
21368,6,7,9,-,1,8,9
21369,8,1,4,-,2,3,4
21370,3,2,5,-,1,3,5
21371,7,1,7,-,2,3,7
21372,8,3,9,-,2,6,9
21373,7,2,6,-,5,5,6
21374,9,1,9,-,6,4,9
21375,9,1,3,-,6,2,3
21376,9,1,5,-,2,2,5
21377,7,1,8,-,1,3,8
21378,4,5,8,-,2,6,8
21379,8,3,9,-,2,8,9
21380,9,1,7,-,7,3,7
21381,6,1,8,-,3,4,8
21382,6,5,9,-,2,6,9
21383,5,4,7,-,1,5,7
21384,6,1,3,-,4,2,3
21385,5,1,3,-,2,2,3
21386,5,5,8,-,2,6,8
21387,3,2,6,-,1,4,6
21388,8,1,3,-,2,2,3
21389,8,5,9,-,2,8,9
21390,6,4,7,-,2,6,7
21391,6,3,7,-,2,5,7
21392,9,3,7,-,2,4,7
21393,7,4,6,-,3,5,6
21394,8,4,9,-,6,5,9
21395,5,1,7,-,2,6,7
21396,5,2,6,-,1,3,6
21397,9,2,7,-,2,6,7
21398,3,2,9,-,1,6,9
21399,5,6,8,-,3,7,8
21400,7,4,7,-,4,6,7
21401,8,3,6,-,2,5,6
21402,9,4,6,-,1,5,6
21403,3,2,7,-,1,3,7
21404,3,3,9,-,1,7,9
21405,7,7,9,-,1,8,9
21406,5,3,7,-,3,4,7
21407,4,3,8,-,1,6,8
21408,8,2,5,-,4,4,5
21409,4,1,5,-,2,2,5
21410,9,3,6,-,3,4,6
21411,7,4,6,-,1,5,6
21412,6,4,9,-,4,6,9
21413,9,7,9,-,7,8,9
21414,5,5,7,-,3,6,7
21415,7,1,3,-,3,2,3
21416,5,1,8,-,1,4,8
21417,8,2,8,-,5,3,8
21418,8,2,6,-,1,4,6
21419,6,1,9,-,4,3,9
21420,6,7,9,-,2,8,9
21421,9,1,5,-,1,3,5
21422,5,2,5,-,1,3,5
21423,5,4,7,-,2,6,7
21424,5,4,9,-,1,6,9
21425,8,3,8,-,2,4,8
21426,6,7,9,-,2,8,9
21427,3,3,5,-,1,4,5
21428,6,2,8,-,3,3,8
21429,6,2,4,-,1,3,4
21430,6,1,3,-,1,2,3
21431,5,1,5,-,1,3,5
21432,3,2,7,-,1,4,7
21433,6,2,4,-,2,3,4
21434,4,1,9,-,1,6,9
21435,4,4,9,-,2,8,9
21436,8,2,8,-,6,3,8
21437,7,3,5,-,3,4,5
21438,5,3,5,-,1,4,5
21439,5,4,6,-,3,5,6
21440,3,1,6,-,1,3,6
21441,8,1,9,-,5,5,9
21442,9,2,5,-,3,3,5
21443,4,5,8,-,2,7,8
21444,9,1,3,-,5,2,3
21445,9,1,8,-,6,6,8
21446,9,1,4,-,7,2,4
21447,4,4,8,-,2,6,8
21448,5,1,3,-,2,2,3
21449,8,1,3,-,1,2,3
21450,6,4,6,-,4,5,6
21451,8,1,3,-,2,2,3
21452,8,1,3,-,1,2,3
21453,4,3,9,-,2,7,9
21454,9,3,5,-,6,4,5
21455,8,1,4,-,5,2,4
21456,8,2,4,-,5,3,4
21457,9,1,4,-,1,3,4
21458,7,1,5,-,5,2,5
21459,8,4,7,-,1,6,7
21460,9,3,7,-,3,4,7
21461,7,4,7,-,1,5,7
21462,6,2,4,-,1,3,4
21463,7,1,4,-,1,2,4
21464,7,4,9,-,4,7,9
21465,7,1,3,-,3,2,3
21466,7,1,8,-,4,2,8
21467,5,1,4,-,1,3,4
21468,3,2,9,-,1,7,9
21469,4,5,9,-,2,6,9
21470,9,1,5,-,3,2,5
21471,8,3,7,-,3,6,7
21472,5,3,8,-,1,5,8
21473,7,4,6,-,4,5,6
21474,5,6,9,-,1,8,9
21475,3,1,5,-,1,4,5
21476,4,4,9,-,1,6,9
21477,6,4,9,-,4,7,9
21478,4,1,5,-,2,2,5
21479,3,1,4,-,1,3,4
21480,8,4,8,-,2,7,8
21481,9,3,5,-,1,4,5
21482,8,3,6,-,1,4,6
21483,4,2,4,-,1,3,4
21484,7,3,6,-,4,5,6
21485,6,1,5,-,1,2,5
21486,8,1,4,-,2,2,4
21487,6,5,7,-,2,6,7
21488,5,3,7,-,2,6,7
21489,9,3,7,-,1,6,7
21490,6,2,6,-,1,5,6
21491,6,5,7,-,1,6,7
21492,9,6,8,-,1,7,8
21493,5,6,9,-,1,8,9
21494,9,3,6,-,5,5,6
21495,5,1,4,-,1,3,4
21496,5,2,9,-,3,6,9
21497,6,4,8,-,3,7,8
21498,6,6,8,-,4,7,8
21499,7,5,7,-,2,6,7
21500,6,1,4,-,2,2,4
21501,8,2,6,-,4,5,6
21502,8,1,7,-,5,2,7
21503,5,1,8,-,3,4,8
21504,7,4,6,-,2,5,6
21505,8,3,8,-,1,6,8
21506,9,4,9,-,6,5,9
21507,8,2,9,-,4,5,9
21508,7,1,4,-,2,2,4
21509,9,4,6,-,7,5,6
21510,6,3,7,-,2,6,7
21511,6,4,6,-,1,5,6
21512,8,1,3,-,1,2,3
21513,6,1,3,-,2,2,3
21514,4,3,6,-,2,4,6
21515,7,1,6,-,2,2,6
21516,8,7,9,-,1,8,9
21517,9,2,5,-,1,3,5
21518,3,3,7,-,1,5,7
21519,4,6,8,-,1,7,8
21520,9,1,3,-,5,2,3
21521,8,1,4,-,3,3,4
21522,8,3,5,-,4,4,5
21523,9,1,8,-,4,3,8
21524,3,1,4,-,1,2,4
21525,6,1,9,-,4,7,9
21526,7,3,8,-,1,7,8
21527,8,2,6,-,3,4,6
21528,8,1,5,-,3,4,5
21529,5,6,8,-,2,7,8
21530,5,3,6,-,3,5,6
21531,3,5,7,-,1,6,7
21532,7,1,4,-,3,2,4
21533,4,5,7,-,1,6,7
21534,9,1,3,-,1,2,3
21535,8,1,4,-,2,3,4
21536,8,4,7,-,2,6,7
21537,8,4,6,-,3,5,6
21538,7,2,6,-,5,3,6
21539,8,2,7,-,3,3,7
21540,8,1,3,-,6,2,3
21541,4,3,9,-,2,8,9
21542,4,4,6,-,1,5,6
21543,6,1,6,-,2,4,6
21544,5,4,9,-,3,5,9
21545,9,3,7,-,3,4,7
21546,7,5,8,-,2,7,8
21547,6,3,8,-,3,4,8
21548,8,1,6,-,4,5,6
21549,6,3,6,-,1,5,6
21550,7,2,4,-,2,3,4
21551,9,1,3,-,5,2,3
21552,6,2,4,-,2,3,4
21553,6,3,6,-,4,4,6
21554,8,1,3,-,5,2,3
21555,6,2,6,-,1,5,6
21556,8,3,7,-,5,5,7
21557,5,2,5,-,1,4,5
21558,3,5,9,-,1,7,9
21559,5,2,9,-,2,6,9
21560,6,3,6,-,2,5,6
21561,9,2,6,-,5,4,6
21562,4,4,7,-,2,5,7
21563,7,1,3,-,2,2,3
21564,9,2,5,-,7,3,5
21565,9,4,8,-,3,6,8
21566,7,1,5,-,4,2,5
21567,9,4,7,-,5,5,7
21568,6,4,9,-,3,8,9
21569,8,6,8,-,1,7,8
21570,7,1,3,-,3,2,3
21571,9,1,4,-,5,2,4
21572,6,1,4,-,2,3,4
21573,3,4,6,-,1,5,6
21574,3,3,8,-,1,6,8
21575,8,1,5,-,4,4,5
21576,5,2,7,-,3,6,7
21577,8,3,9,-,3,8,9
21578,3,4,6,-,1,5,6
21579,3,2,9,-,1,6,9
21580,6,2,4,-,3,3,4
21581,7,2,9,-,4,4,9
21582,8,4,7,-,6,6,7
21583,7,3,9,-,5,8,9
21584,9,1,3,-,2,2,3
21585,9,1,7,-,6,3,7
21586,5,1,3,-,2,2,3
21587,5,2,6,-,1,3,6
21588,8,2,4,-,4,3,4
21589,8,2,8,-,5,6,8
21590,7,1,5,-,2,4,5
21591,9,1,6,-,4,5,6
21592,3,1,7,-,1,2,7
21593,6,4,8,-,1,5,8
21594,9,4,8,-,3,6,8
21595,8,6,8,-,3,7,8
21596,7,2,4,-,2,3,4
21597,5,1,4,-,3,2,4
21598,9,5,9,-,4,8,9
21599,9,1,9,-,5,8,9
21600,6,4,9,-,4,6,9
21601,5,7,9,-,3,8,9
21602,4,2,7,-,2,6,7
21603,3,1,3,-,1,2,3
21604,4,3,6,-,1,5,6
21605,3,4,8,-,1,7,8
21606,3,2,9,-,1,3,9
21607,4,4,6,-,1,5,6
21608,8,1,9,-,5,6,9
21609,3,6,9,-,1,7,9
21610,8,1,5,-,6,4,5
21611,6,1,4,-,3,3,4
21612,8,3,8,-,1,5,8
21613,9,1,5,-,4,2,5
21614,6,2,4,-,3,3,4
21615,4,2,8,-,2,7,8
21616,6,4,7,-,3,6,7
21617,7,3,7,-,2,4,7
21618,4,3,6,-,1,4,6
21619,5,2,8,-,3,5,8
21620,8,2,9,-,5,5,9
21621,9,3,9,-,1,6,9
21622,7,5,7,-,4,6,7
21623,5,4,9,-,1,6,9
21624,9,7,9,-,7,8,9
21625,9,2,9,-,1,8,9
21626,7,1,7,-,5,2,7
21627,9,4,6,-,3,5,6
21628,6,4,6,-,4,5,6
21629,9,3,5,-,2,4,5
21630,4,1,6,-,1,2,6
21631,5,3,6,-,2,4,6
21632,5,1,8,-,2,3,8
21633,8,1,6,-,2,4,6
21634,7,2,6,-,2,3,6
21635,7,3,5,-,3,4,5
21636,5,1,3,-,1,2,3
21637,7,6,9,-,2,8,9
21638,6,4,6,-,1,5,6
21639,8,2,8,-,3,4,8
21640,5,1,3,-,3,2,3
21641,9,1,7,-,1,6,7
21642,7,3,6,-,2,5,6
21643,6,1,4,-,2,2,4
21644,3,5,9,-,1,7,9
21645,3,3,6,-,1,5,6
21646,8,2,8,-,5,3,8
21647,6,3,7,-,3,5,7
21648,4,5,9,-,1,7,9
21649,3,2,6,-,1,5,6
21650,6,3,7,-,1,6,7
21651,7,6,9,-,2,7,9
21652,4,1,7,-,1,5,7
21653,8,2,5,-,3,3,5
21654,3,2,7,-,1,6,7
21655,4,5,8,-,1,6,8
21656,4,3,5,-,1,4,5
21657,5,1,5,-,2,4,5
21658,4,2,9,-,1,6,9
21659,9,1,3,-,6,2,3
21660,7,2,6,-,4,5,6
21661,7,4,9,-,4,7,9
21662,8,1,5,-,1,4,5
21663,7,3,8,-,1,7,8
21664,4,4,7,-,2,6,7
21665,6,3,6,-,2,4,6
21666,3,4,6,-,1,5,6
21667,7,5,8,-,2,7,8
21668,9,5,9,-,4,6,9
21669,3,1,8,-,1,3,8
21670,4,1,6,-,1,5,6
21671,7,2,4,-,5,3,4
21672,6,5,8,-,1,6,8
21673,5,5,7,-,1,6,7
21674,6,1,7,-,1,6,7
21675,5,6,8,-,3,7,8
21676,5,6,9,-,2,8,9
21677,6,1,3,-,2,2,3
21678,5,3,5,-,1,4,5
21679,3,3,9,-,1,8,9
21680,6,2,7,-,1,4,7
21681,6,5,7,-,2,6,7
21682,7,1,4,-,4,3,4
21683,9,3,9,-,7,5,9
21684,8,5,8,-,4,7,8
21685,8,1,4,-,1,2,4
21686,5,4,6,-,2,5,6
21687,6,2,4,-,4,3,4
21688,4,1,4,-,2,2,4
21689,3,1,6,-,1,5,6
21690,8,1,6,-,2,4,6
21691,4,2,4,-,2,3,4
21692,3,1,5,-,1,2,5
21693,6,1,6,-,1,2,6
21694,5,3,6,-,1,5,6
21695,8,3,5,-,2,4,5
21696,8,1,4,-,2,2,4
21697,4,1,6,-,2,3,6
21698,9,1,4,-,1,3,4
21699,8,1,4,-,4,3,4
21700,5,1,9,-,3,6,9
21701,8,5,9,-,6,7,9
21702,6,2,9,-,3,4,9
21703,5,3,9,-,2,6,9
21704,9,2,6,-,6,4,6
21705,4,3,5,-,2,4,5
21706,5,4,9,-,3,6,9
21707,9,5,9,-,3,6,9
21708,7,1,3,-,4,2,3
21709,3,1,3,-,1,2,3
21710,9,1,3,-,3,2,3
21711,7,1,9,-,1,4,9
21712,8,1,5,-,3,2,5
21713,9,2,6,-,7,4,6
21714,9,3,5,-,6,4,5
21715,3,1,7,-,1,6,7
21716,8,1,3,-,5,2,3
21717,9,5,9,-,4,8,9
21718,8,1,4,-,5,2,4
21719,6,3,5,-,3,4,5
21720,8,6,9,-,3,8,9
21721,3,2,7,-,1,6,7
21722,7,2,4,-,1,3,4
21723,8,3,9,-,2,7,9
21724,5,3,7,-,3,6,7
21725,8,4,8,-,6,5,8
21726,9,6,8,-,4,7,8
21727,5,3,7,-,2,4,7
21728,3,3,9,-,1,4,9
21729,8,1,5,-,1,4,5
21730,8,1,3,-,3,2,3
21731,6,1,7,-,4,2,7
21732,3,3,5,-,1,4,5
21733,8,1,4,-,5,2,4
21734,6,5,9,-,2,8,9
21735,5,4,6,-,3,5,6
21736,8,1,9,-,2,7,9
21737,4,1,4,-,2,3,4
21738,7,3,6,-,4,4,6
21739,9,2,8,-,5,6,8
21740,3,2,9,-,1,4,9
21741,7,2,4,-,4,3,4
21742,5,3,8,-,3,4,8
21743,4,4,9,-,1,8,9
21744,9,4,6,-,2,5,6
21745,5,7,9,-,3,8,9
21746,8,2,9,-,4,5,9
21747,7,3,5,-,4,4,5
21748,8,5,7,-,3,6,7
21749,3,2,5,-,1,4,5
21750,4,2,6,-,1,5,6
21751,7,2,4,-,3,3,4
21752,8,1,5,-,6,3,5
21753,6,1,3,-,4,2,3
21754,9,1,7,-,5,5,7
21755,4,2,5,-,2,4,5
21756,9,1,4,-,1,2,4
21757,9,4,8,-,3,6,8
21758,8,3,9,-,1,7,9
21759,7,1,3,-,3,2,3
21760,9,1,6,-,3,4,6
21761,5,4,6,-,3,5,6
21762,5,4,7,-,3,6,7
21763,9,5,8,-,2,6,8
21764,7,1,4,-,2,2,4
21765,5,7,9,-,3,8,9
21766,7,2,4,-,3,3,4
21767,5,3,6,-,3,4,6
21768,4,1,8,-,2,3,8
21769,8,4,6,-,2,5,6
21770,5,1,3,-,2,2,3
21771,4,1,3,-,1,2,3
21772,9,1,8,-,1,4,8
21773,3,1,3,-,1,2,3
21774,9,2,7,-,3,4,7
21775,7,3,6,-,2,5,6
21776,9,5,9,-,6,7,9
21777,3,2,7,-,1,6,7
21778,3,1,9,-,1,6,9
21779,3,7,9,-,1,8,9
21780,9,3,9,-,7,8,9
21781,4,5,7,-,2,6,7
21782,3,1,7,-,1,2,7
21783,5,1,5,-,2,4,5
21784,9,1,3,-,4,2,3
21785,5,1,3,-,2,2,3
21786,8,2,6,-,6,4,6
21787,9,1,5,-,1,4,5
21788,9,3,5,-,2,4,5
21789,7,1,3,-,1,2,3
21790,4,3,7,-,1,6,7
21791,5,1,4,-,1,2,4
21792,9,1,3,-,4,2,3
21793,4,5,7,-,1,6,7
21794,8,2,5,-,6,4,5
21795,9,5,7,-,7,6,7
21796,9,1,4,-,5,3,4
21797,9,4,7,-,3,5,7
21798,8,4,6,-,1,5,6
21799,6,1,4,-,4,2,4
21800,6,3,5,-,1,4,5
21801,3,1,6,-,1,5,6
21802,7,1,4,-,1,2,4
21803,6,6,8,-,4,7,8
21804,9,6,8,-,2,7,8
21805,7,5,9,-,2,7,9
21806,4,5,7,-,2,6,7
21807,4,3,6,-,2,5,6
21808,6,3,6,-,4,5,6
21809,8,1,4,-,3,3,4
21810,9,5,9,-,4,6,9
21811,9,1,6,-,2,4,6
21812,3,1,8,-,1,2,8
21813,9,3,7,-,2,5,7
21814,8,3,8,-,3,6,8
21815,6,2,4,-,2,3,4
21816,3,2,7,-,1,5,7
21817,3,1,3,-,1,2,3
21818,7,1,6,-,5,5,6
21819,3,1,5,-,1,4,5
21820,3,5,7,-,1,6,7
21821,9,6,8,-,7,7,8
21822,7,1,3,-,1,2,3
21823,6,2,5,-,1,4,5
21824,5,3,7,-,3,5,7
21825,3,2,6,-,1,4,6
21826,6,5,8,-,2,7,8
21827,5,2,4,-,3,3,4
21828,3,2,6,-,1,4,6
21829,4,1,4,-,2,3,4
21830,3,1,4,-,1,3,4
21831,7,3,8,-,5,6,8
21832,6,3,7,-,1,4,7
21833,6,1,4,-,3,2,4
21834,5,2,9,-,2,4,9
21835,9,3,6,-,3,4,6
21836,8,3,6,-,5,5,6
21837,6,4,7,-,4,5,7
21838,7,5,9,-,3,6,9
21839,5,2,9,-,3,4,9
21840,3,1,7,-,1,6,7
21841,4,1,4,-,1,3,4
21842,3,1,8,-,1,6,8
21843,4,1,5,-,1,2,5
21844,9,1,3,-,3,2,3
21845,6,1,6,-,4,5,6
21846,3,6,9,-,1,7,9
21847,9,4,9,-,7,7,9
21848,9,1,5,-,2,3,5
21849,4,1,9,-,2,3,9
21850,5,2,4,-,3,3,4
21851,3,2,8,-,1,4,8
21852,8,4,7,-,4,6,7
21853,8,2,8,-,6,7,8
21854,9,1,3,-,6,2,3
21855,8,2,7,-,5,3,7
21856,9,1,9,-,7,5,9
21857,7,6,9,-,2,8,9
21858,6,4,7,-,3,5,7
21859,9,1,7,-,1,2,7
21860,6,4,7,-,4,6,7
21861,4,3,9,-,1,7,9
21862,5,1,5,-,3,3,5
21863,6,1,4,-,4,3,4
21864,8,1,3,-,3,2,3
21865,9,2,4,-,3,3,4
21866,4,2,8,-,2,4,8
21867,7,2,9,-,1,7,9
21868,9,4,8,-,7,6,8
21869,8,2,4,-,5,3,4
21870,7,4,7,-,5,6,7
21871,8,4,8,-,3,6,8
21872,4,4,6,-,1,5,6
21873,9,3,5,-,2,4,5
21874,7,4,8,-,5,6,8
21875,7,3,5,-,3,4,5
21876,6,6,8,-,1,7,8
21877,4,1,4,-,2,2,4
